,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN_PLN,AQR,AS,AS11,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1_DV,IL1_LR,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQL,SDQR,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000202832,T06A4.3,0,0,0,0,3.742475381,7.86765281,0,5.71398205,1.071948255,0,0,0,0,8.312300578,0,9.730403436,0,0,0,0,0,11.69867114,0,0,0,0,2.3727665,5.457353929,0,0,8.690083442,10.04436604,5.912045949,0,0,0,0,4.378544855,0,0,0,8.189077278,0,8.850361075,0,32.15117022,0,0,0,0,0,0,0,0,2.889495516,0,0,0,0,0,0,0,0,0,3.746999425,0,0,8.341221834,0,0,3.752600133,0,0,7.227461386,0,0,0,0,0,0,0,0,5.021024072,0,0,0,0,0,10.25186723,0,19.62695724,9.74787077,0,0,0,1.561387198,4.669760408,15.48998626,0,0,11.99232532,10.17041244,0,0,0,0,0,14.1537372,0,5.249873055,0,4.827991062,0,11.11339641,0,0,0,0,0,4.853966174,0,0,5.548654594,0,7.079861887,0,0,0,0,6.378641649,5.271661912,2.416759774,9.013275491
WBGene000202812,T06A4.1,0,0,0,0,0,0,0,0,0,2.207919495,3.699054783,0,0,0,0,0,0,0,0,0,2.997280112,0,0,0,5.620094339,0,0,0,0,0,0,2.906880112,3.88200871,1.929693711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71104521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29471478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000225182,zfh-2,0,1037.57685,162.8671296,0,297.4230468,0,265.7071537,0,0,74.52996369,84.94280468,67.43729897,0,0,0,253.9393432,243.4715796,0,0,412.3686573,222.0133383,0,150.6846186,0,0,566.8850258,0,0,1778.812723,0,0,0,124.6765922,0,0,0,0,853.8559854,0,0,0,74.50768068,1072.202007,1376.216013,173.1920506,256.9281961,153.9703182,102.6743579,190.1684864,0,94.03449306,0,101.9723974,449.760132,0,0,0,0,0,0,0,1141.739597,0,0,0,274.6345508,0,0,0,0,0,0,0,169.8516278,0,816.6594844,0,428.1668242,440.0114964,351.6733216,539.1056388,0,0,522.7663984,0,336.1928893,247.0684229,455.6998149,0,0,0,0,0,0,0,0,43.70510614,0,128.1907125,0,1626.19386,0,0,0,626.9907659,2111.774846,1372.643859,0,0,235.2631493,0,100.6442388,1124.586008,363.3523277,0,0,265.5390744,2152.258835,444.2564837,2339.329535,0,0,0,1097.075616,296.595226,243.7526265,294.9586852,168.1318844,298.1006918,317.1772291,0,0,0
WBGene000225172,ZC123.1,0,60.76828028,1.213350449,0,0,0,0,0,0,1.223079351,7.644696454,0,0,0,0,0,0,6.195058613,0,3.645418483,0,0,0,0,0,9.182345212,1.058368601,0,0,11.59704386,0,0,0,1.408927108,6.386837012,5.228436098,0,0,6.800618438,7.717962852,5.598569885,0,21.7007484,0,6.800618431,0,0,2.356664412,0,0,11.98671968,23.39415592,8.033561124,0,0,0,0,0,12.06600279,0,0,0,0,0,0,0,0,0,11.8637757,0,0,0,0,0,12.34375385,19.02232756,0,0,0,16.05314561,0,0,15.81743432,0,0,0,0,8.651728484,14.80536616,4.809726226,0,0,0,0,0,0,0,0,0,0,14.94955922,0,0,0,0,0,14.93122211,0,0,0,6.813725523,0,5.657328508,0,0,0,0,0,0,10.37630397,0,10.02638249,0,3.941571171,3.092518034,0,0,0,4.966636867,0,0,0,0
WBGene000225192,ZC123.4,120.8390342,45.71089614,0,0,0,45.53970687,37.38281241,0,0,0,0,0,220.924454,134.4608303,0,0,0,0,0,0,0,0,0,0,60.25585053,103.8999275,0,0,77.96957895,256.7628052,151.7963581,83.87323458,188.8065308,65.61596219,0,70.89484969,0,0,0,0,0,0,195.9460868,94.23615399,0,90.84719384,0,0,0,199.1071708,521.8691564,206.7421236,90.3164835,501.015616,102.9495867,163.0396812,178.5528758,115.464118,45.28127102,0,0,0,0,58.74897443,59.19881928,0,181.4761705,89.19328271,0,0,0,0,0,0,89.06204883,279.2250307,0,0,0,0,0,0,97.50188876,0,0,273.676559,26.90309691,0,143.5305071,52.44563496,0,0,67.96984925,165.6493665,0,62.07499874,0,0,0,0,0,0,0,0,0,0,124.6925939,154.7481082,0,0,108.8330723,151.9615847,92.03008877,0,89.76967436,0,0,0,51.84634846,127.9198148,112.206036,0,0,0,0,0,0,0,0,0,0,130.4590032,135.6290265
WBGene000223882,Y95B8A.8,25.15527875,0,39.74136968,59.80887262,19.9998126,25.40168936,31.5195129,9.489088263,34.53062428,7.527308965,91.93468402,0,0,0,0,0,48.73907664,66.38183216,55.76577142,49.93592882,47.09389508,35.05930392,41.0647018,70.20504815,53.64495259,17.85005032,22.11960575,32.02686204,19.67510223,34.06098363,0,17.99397649,0,7.728026386,8.005719773,12.73369496,50.28948539,124.9710985,53.51989261,121.7506784,79.43253054,14.78114118,10.01273613,25.9187871,35.6531016,0,48.47881476,12.21845384,20.88260533,26.18050701,26.94524161,0,11.59380892,73.72302657,19.96675768,0,35.55348123,0,11.34726499,24.2304821,84.339522,26.73553256,42.01029155,30.87656132,42.32452196,0,0,0,78.67389767,23.85875808,33.05434843,35.15575304,0,0,35.38042001,23.85098223,48.48977307,0,0,11.13964491,30.27098781,12.72901186,0,25.7622098,0,31.77607865,0,0,142.018096,35.66157026,60.27424919,0,59.19737106,15.86235221,16.14131909,30.23679726,8.822142384,14.24941695,48.8936367,45.44157196,26.14446674,27.34422115,48.39273648,6.463581067,24.48105621,14.86669779,36.59464919,0,31.22567918,61.78266949,14.99316371,44.99498399,52.63778308,24.95801273,33.18486945,14.17526989,30.97061566,40.72744384,32.24905867,51.37231195,28.04575839,40.08439266,24.80142048,32.00057051,25.04637983,0,0,0,47.66822588,20.33038991,20.96148945,20.5334409,43.38966587
WBGene000223892,pde-6,163.0194724,108.6051868,661.717349,255.4470376,117.437507,174.3560457,142.8218719,220.4332632,213.0894914,89.57880913,451.3256891,58.83466043,159.9114859,113.8302527,331.6880238,106.1110376,89.30949949,537.3335019,365.9739122,803.9578989,359.3011367,550.105161,178.620374,374.8829639,305.3203813,201.9410035,133.1381112,128.7528815,236.7458501,58.13944194,111.1334408,156.9767971,142.041603,71.79762141,54.47257262,171.4412551,257.7588241,957.5213752,574.1544707,631.4131541,601.48447,133.6124098,512.6044979,168.680925,121.8945514,134.9467174,168.1304598,132.4653849,131.679722,114.7720091,33.90312605,67.33962831,94.95420234,64.01730543,145.2215479,135.6657991,84.72275696,53.19477485,138.8519351,95.13741997,80.4068928,231.9290655,313.4347645,102.1083739,78.98365794,45.30977533,134.9735268,72.85239278,127.6182161,104.6843505,137.9562749,180.1427974,81.90252483,229.033909,211.2856259,161.4685649,146.5310109,37.03954106,91.73431297,132.9058226,290.897665,50.50202732,86.71438903,160.3529213,82.57572806,57.70584711,66.64183256,115.1966506,665.9294001,92.34697999,195.6894207,96.8397825,105.0484109,348.3124968,101.7663674,258.2557188,74.33684183,199.0732498,205.0685377,301.7614105,169.4280908,340.8621889,537.9464658,128.551762,141.6505858,194.9538956,398.6687767,108.3201846,101.6660198,174.3824183,112.8886612,159.9303972,226.6558907,142.3923929,105.8512914,79.63140549,107.4530487,172.992908,105.51152,257.6299169,180.5369905,657.5500265,393.0907033,109.4074999,131.9883429,230.4103291,231.5757217,108.0684032,116.9394249,83.48318377,85.15664742,99.57793361,143.9170295
WBGene000223862,Y95B8A.6,0,0,38.26951728,25.10852427,0,0,0,0,0,0,0,0,0,68.09219517,0,0,0,0,43.93548218,18.88926396,0,67.38791048,0,98.29587688,0,0,0,0,0,0,0,0,0,0,39.56664485,0,53.80424168,88.80079614,122.027845,117.1530514,79.45434301,0,656.5826511,0,0,0,0,0,0,0,40.1456593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.01351685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.05279022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000223902,him-19,0,26.21317383,3.12144188,0,8.625488718,4.702772918,0,2.93157952,7.401574164,2.290861625,2.868232599,39.63248538,0,9.969368315,0,0,27.41546919,5.377310876,7.111095672,2.966088529,0,1.429238189,12.21405662,1.438243787,0,1.986614175,5.244882094,6.746576147,0,6.958732825,6.166341881,6.704635357,6.598034977,0,21.09665858,0,4.779042595,8.425692435,0,0,0,14.50249853,0,0,2.905546892,0,0,6.175116691,0,15.43219416,0,9.036657529,12.12808583,0,16.73519027,0,0,0,0,0,6.7330617,0,7.678569205,0,0,0,3.225785059,5.494414984,0,0,0,0,7.683760285,0,0,16.04873055,10.26534842,0,0,0,15.05454589,0,4.532346863,0,14.58326284,42.24573294,0,3.807661754,10.73143219,8.063364555,0,0,0,0,0,0,5.448400327,15.74629353,0,0,0,16.92429601,0,10.15754039,6.465082481,17.63623894,3.652620571,9.219542628,0,8.093902139,0,0,0,0,11.37412055,0,0,13.43085985,7.982870596,0,0,2.446087152,6.688572737,0,8.221775095,0,0,0,0,11.07271622,5.188064387,19.56448265,0
WBGene000016782,gpa-16,0,0,18.92694658,0,0,0,0,0,0,0,0,22.69357535,0,38.63828636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.30425193,474.6970435,0,0,0,14.35195024,0,126.4048782,0,0,0,0,0,0,0,0,0,113.1219891,0,85.94519122,45.38199801,0,0,0,0,0,45.14667535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.1142147,0,0,0,0,0,80.04312512,0,0,0,0,10.72229668,0,0,0,0,76.54017905,0,0,0,0,0,0,0,0,21.77066397,0,0,0,44.73497781,0,0,0,0,0,0,0,0,0,0,34.55221336,0,0,0,0,31.02657272,0,0
WBGene000223852,Y95B8A.4,17.48954091,0,0,12.77805601,0,67.11291714,20.28542055,0,0,13.51211723,34.7343329,0,0,0,0,0,0,0,0,0,7.988208789,38.48491981,28.88351242,0,0,0,0,0,0,0,0,13.27570084,0,2.041233662,0,6.030497244,6.361055187,10.21402502,0,0,0,0,0,0,0,0,0,0,0,0,29.3622995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.849572799,0,0,12.9330306,0,0,6.16862027,11.44168608,0,10.55376188,4.317278493,0,50.43877268,23.74329246,0,0,0,0,0,19.83929215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000223912,prhg-1,569.9030778,218.0696889,59.64648522,400.4532103,0,1075.809558,161.651082,0,113.298356,158.8907518,858.731739,0,0,0,75.27720792,0,0,0,0,0,84.91711377,1397.420091,345.915811,47.02840677,0,0,0,0,0,0,0,110.4922056,0,179.4746427,0,0,201.3031323,997.6756264,0,0,89.41231218,0,0,122.7485077,0,0,0,0,0,0,933.687837,0,115.6859058,0,0,440.7641487,506.6453808,406.0081324,0,182.2468558,165.9535213,0,0,0,174.9246117,0,1065.909323,96.80611822,706.2577622,418.6059801,0,181.8836638,900.0090796,318.2071904,0,0,0,0,0,0,93.68044027,0,0,96.62778963,0,0,280.625886,0,0,160.2451632,192.103671,72.79390282,0,747.0826876,153.7224555,255.110745,90.59867231,0,948.6023882,162.3180323,0,265.9988162,584.8891743,0,0,1102.150301,0,0,0,362.0799652,97.58321394,191.2983825,0,0,211.2292296,48.14593847,0,917.4286753,0,0,0,0,0,240.1571305,0,0,0,0,0,0,0,0,0
WBGene000223832,Y95B8A.2,0,0,0,0,0,0,0,0,0,0,0,0,12.93444727,7.12923033,0,0,0,4.951483311,0,0,0,0,0,0,12.11253205,0,0,0,0,9.223124598,0,0,0,0,3.054574223,12.9941737,0,0,0,0,0,0,11.02665416,0,0,0,0,0,0,0,21.17835295,0,6.825193528,0,0,11.14736253,7.491044989,0,0,0,0,0,0,0,7.700494378,0,8.023703631,0,11.03824085,0,0,0,14.44356174,0,4.84167669,0,0,0,0,3.70202182,0,17.3098346,6.062581283,0,0,0,0,0,4.587495211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0733635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723002678,0,0,0,0,0,0,18.26572493,0,0,0,0
WBGene000035482,nas-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000032382,mig-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.2445459,290.4601994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.1766304,438.4852918,0,659.9560466,444.7733147,826.7476479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.9372509,0,0,250.3152812,1275.124985,1129.33863,0,0,0,0,0,578.1319423,274.6779785,0,818.203708,0,525.2778167,0,0,604.0025362
WBGene000187872,cutl-20,12.84152682,0,13.05745284,14.80686146,9.220362179,3.710024126,27.91120135,7.235798882,0,9.912684024,7.415936335,0,11.78608955,17.96683643,24.87704504,15.19873842,29.20900456,0,0,0,0,10.62328942,12.605022,0,14.18534668,6.452803144,0,26.06106523,32.04611965,10.96068114,0,18.61058668,53.60462583,0,9.884390614,8.094991797,14.83303108,10.18929859,0,16.97284126,9.193542893,18.4956079,23.28075124,11.27347884,5.838147294,38.90561774,21.8847594,6.679749883,0,9.652207746,0,0,0,0,0,7.078854535,10.33304049,27.12543891,0,16.14247836,0,27.30001783,0,17.89003434,11.38823345,62.68240825,5.780405477,7.934504569,26.10392215,13.56302693,19.98933161,5.188474419,0,0,21.17217583,48.61446985,17.00853009,22.77389811,0,20.58582629,29.81083405,0,0,20.63975295,9.093489531,12.74239026,4.96327389,31.00903917,18.60180844,18.25963335,0,0,0,12.94539909,2.578697453,0,0,14.72994919,1.858940383,0,6.585071495,0,0,0,6.029130004,16.18084145,3.563857009,23.11665099,20.35931475,33.12439203,3.118861369,3.369585075,0,18.5017188,15.9662583,0,12.37130969,7.822333497,12.30288992,16.332733,0,1.757391765,15.70696242,13.21942331,4.283613915,0,0,10.29594244,0,0,10.18190965,2.834977534,35.17990657
WBGene000187882,shc-1,0,0,103.6096153,310.0281069,32.78636286,0,0,29.85132233,72.22080428,31.18380492,0,30.72163878,166.7259913,30.46720521,0,92.21711857,0,86.55631831,57.89704241,53.47147426,78.51688101,114.2847809,86.73352002,82.52320063,94.56242315,37.14805843,0,99.64561136,0,0,85.53810951,31.30274088,199.5224715,0,36.93981223,31.34570446,97.86714561,46.15924535,30.54931453,98.02797456,23.99926658,49.55829921,102.2276296,0,0,0,0,57.1140774,0,113.5019859,0,0,0,163.2729117,28.31176656,48.92649736,0,0,0,0,0,0,0,56.16151971,0,32.92419778,0,57.74904913,0,31.39960052,33.64456688,0,0,48.65219528,48.87404456,0,0,101.490632,57.69277157,94.27201178,96.41067045,0,69.24273719,0,0,91.29035258,0,61.33602386,49.3881948,0,58.13011969,72.93158462,66.18337575,91.07842816,37.76585629,0,0,0,64.14672351,0,35.30066468,33.86184201,49.37642313,0,0,76.06326159,44.33917975,0,0,163.8298171,24.08826011,122.378465,44.51248277,93.3571557,0,0,52.91451636,51.35866159,30.96833444,67.9429535,51.11593402,0,63.88706614,0,103.3139547,0,36.72427061,74.06712398,38.18581861,0,0,0,46.53277269
WBGene000187862,hmbx-1,0,0,0,0,0,0,0,0,0,0,0,0,187.4930304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.8244995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.1661199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000169322,C54G6.3,0,0,0,0,0,0,0,0,0,0,0,0,53.65568178,0,52.45944328,99.13681226,0,0,0,0,211.4118006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.25045623,426.0118196,0,0,0,0,0,0,0,0,0,0,68.44972587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.80025606,0,0,0,321.0376858,0,0,0,0,0,95.14972572,904.3804422,0,0,0,0,0,0,0,171.6210689,0,0,0,0,0,317.9594882,65.29934077,0,0,0,0,0,285.9545125,342.2639778,0,0,0,0,0,0,0,74.39917677,0,0,0,0,0,0,0,0,0,0,307.8522021,0,0,0,0,0,0,0,0,0,0,0
WBGene000169312,C54G6.2,0,0,50.68728839,56.49973987,0,0,0,0,0,0,0,0,0,0,0,0,0,84.93526047,25.44375616,27.97067268,3.947374789,47.16209925,30.67530074,52.39415538,0,0,0,0,0,0,0,0,0,0,0,0,42.50697631,15.36826146,60.61875449,18.25796765,0,0,0,21.48665867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.66930294,31.89290463,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17166658,21.22209889,28.45985562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000169302,madf-6,0,0,0,0,0,1.796971865,1.967890774,4.256478421,0,0,0,0,0,0,0,3.473671565,0,10.46169431,0,0,0,0,9.78220353,0,5.960868284,0,0,0,0,4.794539371,0,0,4.716849292,0,0,0,3.526490489,0,7.659184033,0,0,0,0,4.959221789,4.624019317,0,25.9132972,4.393329131,0,0,0,0,0,0,0,0,0,30.73071877,0,0,0,7.020938114,6.326670799,0,0,0,0,0,0,0,0,0,0,0,6.742534111,0,0,0,0,0,0,0,0,0,4.825344322,0,4.736305078,8.179816021,0,10.2135951,0,0,0,0,6.484665654,0,0,0,3.19491645,0,0,0,8.65247805,12.25451459,0,3.286744956,0,0,0,0,0.877851629,5.93632988,0,3.228289485,0,0,0,5.213780886,0,0,0,6.902219832,1.990627341,0,4.247917132,0,0,0,0,0,0,0,2.850498215
WBGene000050022,spp-17,5.002704033,43.92028051,0,14.84868646,3.861572627,4.312839277,2.707542965,9.731502497,9.695656853,0,29.99190527,0,32.8825126,7.503517543,13.17973461,35.45201487,38.30102313,12.30172386,0,12.15034707,17.63461201,3.808263491,0,8.66969471,7.902258555,5.678747675,12.30163267,20.06390917,37.49609672,14.69960881,0,10.43312132,16.97743353,2.711848233,0,11.14313928,9.221127363,0,10.62165557,0,5.852753555,6.838903611,33.24091798,23.56307907,36.24816463,27.34115263,0,9.999860716,18.39735159,0,0,0,57.38944958,0,15.73218655,9.684555965,14.66531562,47.60619012,7.538632018,17.3710604,9.576123417,34.35507712,52.82074047,0,10.36303826,44.66044524,0,0,5.50949336,7.02013035,4.319690825,21.6297738,10.9620288,19.42262357,28.57616522,12.53990753,34.0067891,33.79874478,0,0,26.27548105,17.01185622,32.47626678,32.63740075,36.75562308,44.55964029,0,61.62736256,7.309301546,20.72942925,0,0,17.48148872,19.37187408,2.034740179,28.91222962,2.11671292,34.96832251,5.088617974,0,22.51429635,6.197307597,0,0,17.31219425,11.49868468,21.27046827,11.52677429,23.68052579,16.2823974,3.128039596,8.30272796,14.04629858,46.47878021,39.66773933,0,4.889972093,26.26161453,14.24735281,20.64265506,25.14799064,8.414366933,6.68983009,27.35023956,30.99384784,0,0,24.98398502,8.695112149,12.01773064,22.00547467,0,33.24416717
WBGene000213352,spp-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000213272,mrpl-38,23.47039724,0,27.91260835,48.60522625,0,0,0,0,34.83320665,0,0,0,0,0,62.57831396,55.47027748,0,23.50387791,0,34.09165316,15.97498488,37.57218841,21.927762,31.40940523,22.66918249,0,0,0,0,0,522.4805263,27.86393965,0,0,0,19.85815726,26.77702964,0,0,0,0,0,38.97425251,0,53.45524907,0,67.79966369,33.59229475,21.61311016,0,0,16.53246928,35.86286872,52.51351553,81.26713583,0,48.18305714,0,27.38949094,41.79952069,29.65261721,0,41.55242442,23.63962278,21.24572329,0,32.13911405,45.5171799,38.05212943,40.2301389,26.34735901,55.39006126,0,76.95240369,34.60522579,0,33.24371942,0,0,230.2094818,109.1433127,0,0,0,0,0,0,0,0,45.90986877,47.44358292,113.7143762,39.39376165,43.64731649,0,0,0,0,0,18.82425122,0,0,0,17.89492315,0,36.03502803,0,0,0,0,0,0,0,0,0,0,0,0,26.67961412,0,0,26.03241198,109.245427,50.24217993,0,0,0,0,29.7339086,33.40509158,34.76241388,24.51994003,0
WBGene000049522,spd-1,0,0,4.839982897,0,0,0,4.219964532,16.50648094,3.73996398,0,7.026515021,0,6.938126553,11.07538669,34.52903343,0,0,6.902838095,0,2.756292023,0,2.005156868,1.517626943,2.474815885,8.812392683,4.875829434,0,4.451391025,4.433375726,19.76535291,17.34625964,2.354976689,12.22434535,0.791346204,0,13.78919158,7.770896847,1.683008052,4.549501474,0,2.380327798,8.132731019,7.006620977,0,0,0,0,5.838503187,0,7.945291008,21.20003264,8.890053741,0,0,6.986096618,7.74568028,5.181072314,22.17102084,0,6.893710097,0,13.64862028,0,12.23659879,12.13629676,0,5.397133507,0,3.606010851,5.758359449,0,0,4.901998981,11.71263135,5.683455012,14.70504837,0,0,22.1983427,0,0,0,9.954843063,0,17.01658371,26.29937209,9.040931515,9.22487138,0,5.442981716,0,0,2.147006734,2.764877568,0,0,2.180821045,6.766551857,6.183504646,0,7.437257217,9.276683125,0,0,8.828368934,0,2.266657124,4.892419411,8.219265017,0,7.512894854,0,4.663361566,0,0,0,19.29740445,9.219980626,5.003017039,7.334546547,0,0,0,29.69201755,0,0,0,16.7610159,9.601134721,0,3.767294063,0,0
WBGene000213292,Y34D9A.3,6.967070923,8.908434502,18.82556646,3.259137737,0,6.948667444,4.252891323,7.035566003,22.563493,0,11.38611776,0,0,10.70154431,19.64095831,24.08351819,31.25363488,2.343054848,12.2526459,10.32467046,4.093214023,8.137783926,6.208108227,16.83489507,23.13167279,23.04218851,0,7.437328814,38.47504008,16.51718982,21.04977587,0,16.74537671,8.546590225,26.17510128,19.09388285,9.309544272,15.05851151,3.16977978,4.468294283,0,7.129993126,39.05711939,15.63526799,9.309918784,0,80.83511699,24.24985213,11.81006942,26.85009347,32.13135201,16.82994203,0,25.68529368,22.25845918,41.97553599,21.51129145,35.76309152,31.00001758,24.62521469,9.388618902,16.42574003,0,16.84519977,7.830383835,19.56753393,39.18044716,22.98481367,38.57334243,8.870131805,15.2271333,32.94220262,6.970761115,17.64586201,24.58453429,28.89746433,29.2620631,73.76887708,0,0,13.62156666,36.41211259,12.28331686,31.29350778,7.037812139,14.11767237,13.26146543,21.41279643,18.76325227,0,21.55581338,0,16.95275538,15.48639723,14.50671779,0,2.609927581,15.62115437,18.10756232,2.12767138,13.94028343,0,22.09551688,21.80865984,0,0,16.20809026,0,12.01808498,51.46236026,12.844943,37.94708598,0,20.13965855,50.52466601,10.12266989,10.86893215,14.60118391,17.37424028,22.37918745,33.02878548,0,0,68.77152374,23.58063683,19.52931813,0,9.189352176,6.198322917,19.61251531,15.87723602,23.21093313,26.83466889
WBGene000213322,Y34D9A.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
